NU_INSCRICAO,NU_NOTA_MT
8199eff2fe4fddaeb87482c8a8d0827155575938,563.0173333333357
1b75ff3d2012aefbad2b6632b7e8ceeeaf936d23,414.82566666666804
aaf42f362ae8deb062e7429a40515b33f11ae433,702.5803333333351
ad6934235829951675f32f97195ae8a43b61b68f,502.5919999999997
bc29f7c45f93a0578f6cfea9142124c4c671361a,447.2233333333349
1da68d1e75c0bc6d405c9c002e1e4d64412925b8,0.0
f9c5bd28490ed7d234eec4763f4f2c3aac96e4a9,437.2603333333319
410caa561b07a576004bc2306a527c82d1d8b7e1,0.0
2b30a122f0866c87d54791a1b11e4fc6c0fee37f,558.2589999999999
8b05c27d5985aeaf8f5a0fea602323d764d3566e,0.0
88ed3b478ae454eea45e8613613304c82edc0ab5,0.0
6224fbb5c1b85577caa8e96bf5fffb7f87b42f0e,449.6446666666655
5318cf49888bcb5ef2b1b10bf8df9b2174eb3c6f,669.8453333333352
0cfa2bf74400b35d0e0368eb530fbaa5e582ed4b,499.96133333333177
4e2356479a88f4c7b9626de1d4d7553db4e6891b,553.6063333333328
388fab3593c2ef926a2382816d17233f9e3811bb,486.3673333333332
bacb27d9a873939b6de14a5e2c0f116a507d313e,0.0
6f44443d82deaee29da59d59b0992b7c916b52eb,378.985999999999
035b6a3d688ae84b121ee23e788524d1f6d28c5c,385.13599999999906
830976cb191337c104a29d67207ef0fbf44cafc1,440.08633333333523
f73e28ec73e3058c3c05277ad24cb7828591e569,392.12433333333445
163dc159ad785fbeca598e33ea6ac6cd4a0b6080,0.0
88a6ac8e02ecc513e3bcf841182088808e29a578,463.29966666666724
2f9c2a9aa51c741dae203581b292a9f4fb2ee054,651.1513333333351
b4005b06028246b7fb329c1edbf47ef1ded102f3,418.6019999999998
fecaec26def4fa67702f3064eb5f2cf92fb4c136,431.16999999999877
98be3203a4bf80e6fe4c1a19b18c5c949c42033c,440.217666666668
39110a5e7e8acf373655dfed6be924e11dc48205,433.99633333333475
b7bf9313ed6fa35cf6512693ee43c6c400f09c60,391.09233333333447
41489fd85a5d0cb6e397fb5ebcd19d32e9265cb7,792.942333333331
ee32211a227637b3f84f2a365d08acf56e89734c,0.0
1d83797bee2432d5f6f2db0f431c22f9ec22fdfa,388.9559999999984
dbb390c6fb05cbaeb8b265ec99cdad2128feec08,371.67233333333223
38665765a1a88db828aa371852250da28d732fe8,448.52099999999996
094f74be48267deafb63a74e2fd0d701065371e5,399.73699999999855
143a047466a9ad804cb1ccaa25dbba34b6e72246,0.0
535b538bde8e8c7dc23ceb671eb07f79bae112ec,0.0
0352cb6307d663f5fb4f4acccd4ccef576e52c5e,502.5703333333336
ed23112648e02b60074eb11a9a0dfd8ee48bc450,463.14433333333506
1bf85df37b55e14c20a935e131c86f18b29d61f8,527.1589999999999
7bef3b5bd50ddd481a09eaac3549c74f8d85e420,451.6899999999985
84d0ae151f1160d9b411d2d6bdc9b1508c8fdd3e,533.7526666666666
b8f61db0892bde1413ec97281984f0471729f5a1,523.3473333333314
055663c54cbaa4f5fcc5cd2d5a4024b7ab63a162,452.44300000000163
f6c1fae8e5bd8e5f43e3d874bbce28d03642d1f3,408.34733333333196
9c3c70d8e6026213b13b68673dbbe4b1fd900e50,486.53700000000197
a931305a4d0b40222d168ecfe149ce4757ab3aa4,482.773666666667
84c194a79a0137c708b4dc5f981595c004d9a4ec,646.965666666667
9d67b8f7528e387ce02cdbb522ff3b7c697ca2b9,396.56199999999836
f8d186424acd2856fe5fc0bf85e58f62ce224c8d,0.0
89fdb2831d7f91f12ed52adfc1bce0c20a5a7162,539.7340000000004
a4e81b136137b2705b3877db52777e419066d3f2,549.4923333333334
5e5f8d7e31aad5c73aee66f1cf3fa4749bf58951,450.59499999999855
01ec96359eda243c39e366f002104c7d5703c2d8,0.0
bedb8634f2114b5cde3625fd64e63ad9ec19fc0c,424.4083333333321
c5fc16c0d5c99c3943078087ea1f1f1900c4de05,0.0
24067dc723f3adbce3ae2ccc1bd9b43d1f72b35e,677.4273333333339
b400a3e626816d534d8a988dfef4aa2dcbd74d72,439.0873333333319
13477e2258e4bd5f18c2aa58adb5ef0de5395033,418.1366666666681
aad485163a8ca511cd2a6f7a515e9e284fb93755,447.7130000000016
65cea4a425d743a3d3a544e28155260be3b9b559,0.0
3975a961f86e066f804da41030e2441981908a3e,509.4909999999984
a1806eafa338e4f17f618bf919e6d21bacc3797b,467.55233333333405
b2971e2fb1c6b5f3a4b77e0a076e3c54f7af6c63,395.00666666666666
13a64c48355dfd7554542151c8b294e348fc6126,453.65033333333326
3bfd2435fae9311e09b49453fd46908f098be97f,476.41366666666784
caaa044f5a86831168224c43d6fc503d500b592b,478.9926666666667
e95abe1e9f2bc1d064f97cfc1c09db6129029fe1,0.0
fd85005bf63b2827f60ded47728b8b5dc0f72b7b,0.0
b507318c6c8df553284e3bb1571ccc176e592b36,542.644666666666
852c81364ef400a435be0e1258536dc0df258f3e,0.0
50b08f34c47a95184ea5509232facd7a80101472,595.0509999999978
a9cd9f5287a05e9538b9e92ca0f8a1f2ed479369,0.0
e08db6b30d81415936ccb915b236604c68ad9cc3,564.025666666665
c2e4dd47c52d9f0a4846780a25bad522c11efdb3,471.84500000000185
e6433096d973055ff74d393016845f3254fa2ddb,551.8520000000013
7f3b675f39e41a95ac5e6679289c539134e82300,401.796666666668
aebe95d9114fee46383059b5110c427b399da6fa,464.93833333333384
ae1b272fbe6ab03736a61cada42637a4078a1e74,361.9523333333321
4604ac78c6100ed638457b19ba70ed5c68e8049c,389.6909999999987
bfa07a2c4f1ceea51895d22f13c01d00794c9b4e,0.0
0fee5deb18a8a1324094bbdc8fed2e50a1ee8c39,420.74000000000115
f9e1f9607f8c4098fd063f2ae70a54fded864115,2.9876666666666662
a72e03b8b563c610497c006ed7dae9d8ec4bcf16,409.36099999999897
af14f63c9924c64a6fcc70b0e71175546919fc98,415.16766666666666
2c236d7cb75e7348560b32de5d10e6404e4dd211,0.0
1e93176cda1efeceafb5f434b1ce2a879841bb54,437.92433333333173
d3a6c8af60475283ff5ed6568288f1e1e648b146,0.0
8f2e7e01a32e9e8a4a582d87aaba750a9dc4cee2,526.3403333333332
99a907f0da5a7d661e80379974329524a36dd440,402.544
a40d0fbaba33ad261de189ce8075f48b06c7017a,0.0
afff718238842c43017341cb5bf4485a3fb6d05c,0.0
5a09889eeee47531619ffd8dfcfb0e048be2ef5d,0.0
edeb2eee1b7e83b5779373469677773803c962c3,397.06500000000136
7bfa8842f87d12f66dd07999f41dce83c645a441,502.98533333333546
433d7587b0eb6461a84436249f5d4d41908d086f,465.4933333333332
7d31fd733c7e062df698e548ca9c46274e7b5e5e,0.0
962908eece09202a7878f32d97d4d768318b86b0,451.59366666666784
ca280c75f69f4945445a89aa89fcf230a1cfc80c,414.37466666666825
6b3fc304a44a11e7d73bdab2df07b7293a4c2518,443.035999999999
0151b3bdb9682b030db1de5bef90a0b5f77c3057,0.0
2dacd09f92e703b10a26b2943f63bf3166922132,433.97833333333466
d5d0ac4399900cc0a0eab6201dfce01d11fc7055,463.3693333333332
5db9e8868c623fe70d5977630454d1f70533c59f,466.37199999999984
8a7dc9e882945e712a6dbc3f1edbb997d49ca6de,542.2236666666686
1babec27e7a2828d29ead7a21226265d112aad2b,0.0
1d81d4d882b4239e21dbe07fd2997da547fb4e60,0.0
00b781d150e4747ce8b2a839805375bd5ed4e755,408.7943333333346
010d7a9986f7adbd320e08234e8c556010019d21,553.3096666666684
98434482d527c9fa56199bc0b79e22e58a20a953,0.0
550230cdc9dd5449c563f121fa682d7a1adfc21d,390.8729999999988
204f959096e426267df7872bf99ffe30b7deba59,0.0
eabdd0cb6ba349b34b8dc6f27fc5bed749b20ec9,410.0026666666654
1be9fbbceb0bd34a9c034a7d730dd5beed21a683,399.207
761567c11d2a1e9ef6bb00052ccb5b12f7302d0a,627.2220000000021
7862db43777227ee760d9d63c9688e5fc14d67b2,687.2966666666645
42d9c50327dcfcb1bdddb3d6e5df9e53c1b1a195,470.9229999999991
166b8dc9bee4fbefebf70f4240aefaa6a14f2fc8,390.2376666666679
bab54355c5614c5a9d4a19097f4b992cc90efe86,424.15266666666787
d1606223bfec0cab708fddc253a756cc0e1d9712,487.2490000000007
e81fe98c7677dd596b64337dce0be05abe921a44,434.35166666666504
b55b2d33a532ec90e47a3e1aade1f6f97480defd,559.7490000000001
2b6ed3234d0772d79a841b9b35662c5b9382b768,504.35466666666673
0d85760a6571f06cc49ac3934db82f93029c5e8b,413.5913333333323
0b53fa1fc6ee55d06f1684b8457f8f3d583b0c81,554.4089999999994
19dc549da98c683b3a2e61f93ac24d2431688a91,489.81233333333523
cd395dfcbd97cf83fb2350967ba10859bfba99fc,443.1476666666654
719e3aa10504b46a5b2f269aef490d9014890a5e,0.0
88a373cfde7ea3038e8b61e121dff344a416b52f,0.0
63821a01579d847e273bf2f04eb4527126a335e7,416.6126666666677
2bc7f8596508c738cb9a439f04f7f07d6f07049d,0.0
3b5f7a5a190bc918f62ee17c9252ce8bcd310269,437.35333333333205
c16790a7abb3c9bd822f531dd83bee34a5fa1192,453.22566666666575
85410566b028cad5793c54bc1a87b94877849f60,607.6693333333346
a1b6827050fd12142b5ffea78cd1cf680b6abb87,0.0
c332a50846466dfa0def78659a03e5a1ff84cb33,0.0
14a004121e96e93bfb6f1b8bdefe9860bb92c073,416.6456666666681
9a76976ce1dc8bcc12fae902ac1f4c94b6ae3384,677.8506666666667
8f91df713846ec15a552617efe05e9f554bf8bca,0.0
5c902fd5b1646d45ed3fe543ecd79e4c30768c15,432.9266666666664
d88f445426b32bc697cdb02c59767c3ce98f081f,427.5409999999985
c8bb90e4332dc131332f3b3d4072381842ffcc9d,390.78966666666537
d053c2bb6d43e6e7bed758ed8effc186202a4bad,490.8046666666664
a41d468cdbbce8d0715096f690ec50862f837635,0.0
28d5007ed1fb8d892973a9900a85fe4883561c29,0.0
acc57b50a011eb3c22c78d48bff7712f66a03927,0.0
eed75d641cf2da6aa4a1e4f6ade335f1fa1c027b,490.1706666666649
048f11233e0bb76f64c2b1f7a5a0174951612a36,0.0
b33eb338fbb4a53bdac0056de547ec615fb9a47f,462.2256666666674
9e8aae896df1eb4e25a55aeb124fae0c92459f84,519.0250000000001
13014868da2553df1388743ac77d39c559af54d2,0.0
65db3b622ca0828d54f6074ecb156b50de85c6f3,415.9846666666681
3c4b41dd67a6ff0cc0122408ee86f5fd74901f35,456.49233333333416
39bcd46949bf0e70d0c39fead0fc8a0667794afa,528.0229999999998
470377662ab9d17c96e1d4ad9ae04c7e0150edf4,0.0
d9faa11d5af8630206cdb7b484c260928fe5102a,515.102
f648c7e9bfa84da98385be983b1679ff56717332,549.6286666666659
c206a8bb76ed0e1fa1ab71e8eeaac95d07d419c8,444.18299999999863
b8e74676f3e6fd59c17782d5dafc69c33f1b74fd,452.17933333333485
eb3b17030a90702d4b3d0d449a96c36e5aca4900,445.02266666666526
46651b81c11557b937f24951bbf42e2c41c6c1d6,0.0
d0353b5249e656362f984e6ed6b48c61234e9158,519.7236666666665
1dad3f26f50bc6b6b983db4813b65ec234ba0a19,463.88766666666527
c8a14025cb5680d47a0717814ac7eb0c37593225,512.8886666666666
b4a0e637921f3be08ef3b0a6ef24c3fc118d3c6b,444.28000000000156
66663e712012254966f4297e5b528ac0d7826609,793.8466666666689
d8b366b58ffa5d343aa924f3f94a5c4165b9f3a7,408.3456666666678
a35400765bd8b77f166a2b311403d6435ce3adff,413.050666666668
1cac6e482713b5986f611a8fea7a28df3dbe9050,0.0
76ce4c4065cbe91f0dd863e18c9cc05f634c0e17,437.16466666666696
44a2c5031f8adb69af05eb9f76cf08df1850879b,508.7929999999998
221dc4338e938b199fd91d8f55471df6edfb8161,541.8723333333351
a6d367005fe387afe7c90b1808acbb6ebfdb24f8,445.2359999999981
4cd7148b00886e6ef9a125f6d54f2f1876a7cd62,0.0
efdf8ed361307423d0c9cb79b2e72d777e6ffc04,421.2816666666652
4785311ec71444d222e2d17a86dc41295e1fd1a8,402.9496666666655
3b762cda3e4652805572f539d0e92a1dbc7aa373,441.6379999999983
e4ea3d85e52c353083f492681767c1d2c00785fe,455.29799999999904
3f5f80b4d1423e0706914dc7a0fbd1c6ee74630a,475.03866666666613
c231eb24bdea3fcfa1dac34612a4056522ffda9f,407.25633333333343
a0c6171a7ac7ec2e4452e5d07c435967f42b5dd0,503.7533333333313
aa928611aa1a76b5c74b0d04b02905a7afce599b,536.9083333333352
7fe975c2d7510fbf6c5ca924fd8402c51b669873,417.57033333333516
49328616fe93c4663924d8dbb02579001d12e0f6,685.641999999998
3c4e625fbea5e50583645550c5bf5f056efcd9ea,437.1810000000015
3c77e4967e9527045fba832311771a4a05b70e4c,472.4630000000001
15138bd5e5628b1123424ae7dd14e86afd77958b,0.0
7f2b49a50be97312d3dddfafe4c6f8da4a6d75a4,386.6266666666678
2308b508cf78a8b07777e58574f05b56a960c202,427.9366666666682
427d0a746432df824b0d34458ff563ab84a8a5d3,0.0
17a42f39956b6558beff03d49680fa9d0a495caf,492.9180000000018
b80c9ba54cff4c8008ab9587b40215b42246809a,565.4806666666678
ef7edd195786c436f1423e20e9f51789a7206458,411.2620000000015
51c8c7abe26360a222395938c7358a5281eeb646,470.7766666666684
90da05f60831c90a58b00aee4444bd86b192a73b,427.0986666666653
2304337f5d3e9c50445a2f73555b98c2bd84c84d,525.2829999999997
edae84d9e6eb74e71bab8974d2bb93c83370deaa,425.0833333333317
2185110e1c1338c3d274f7cfb038276ecdfb242a,510.6893333333317
93f2064044f6ebaed698b029fcfc88bc5546a892,409.009666666668
3c4e7a74dccec09f926aed41bb26ea3591efcc05,457.32533333333396
3a0d1e66bf8de1b731f378f6159fd521c0d8be26,0.0
95c33f4752fbb5277bb5eb8f09a4e2d5c17c90c1,407.27233333333214
e23acbfe158d8fe847ebf14ed6a2f426352b0c1a,476.1313333333336
8fa6b73a7d1025429cbca1787cc7ffdcbaa8e419,395.39833333333456
8206b3fec34090f04c55240d4eb3aee6c8bffb9d,560.5466666666646
2d3641de0174d0dc8080dafeda0b9af233fb68b5,617.8890000000007
e22e7681dcb3e57436c23f70be12735ddcd584af,430.4839999999989
ef00629226c1606fb577617073915c1f0f0d20ee,388.7853333333318
3a1a0adde127dde2f84656a7a109ce8c3ea5ce86,0.0
795ef9bbc10d1ec1d3530a83ff26785599aa459f,1.3703333333333334
3dec4fb5198ccf43a290c0bbdb110929c10c16d0,469.17899999999935
4dfa60c593faa27518330b6c512569670d9e17b1,414.0793333333317
262eed5e06e6b27fb46caf6605100b8405f0ffbe,443.23133333333476
8c7e749896c43c3f41cf5c1162d9d43389863b28,525.0010000000021
a493ecc03d14a9610881b63ad152e64c40d61df1,0.0
c10b2f5bcfccc3394fd477a3ad2d9817c7e57f72,0.0
134d0ad8c163f108532396ad034cf63c482c7e11,0.0
676315f7d3b3e40a4e6afb80a9666a3922ab1a25,520.676333333333
8c77473397401029758aa3c5ce49b0b8300291a3,402.6086666666681
a03e0372768288e9938b60ac693d5ae8c635bb20,843.9386666666637
4aa254213f2ac0fe3ed8488896edad621414a67f,0.0
f8a4ad59e507662321822c1933e917e19e5e408b,543.3300000000007
afab3634a57edb426231ef039b1acaf9d64ef0b6,543.4859999999996
833e38cc1899c46272919ce00cdb9bfc592511f4,0.0
2d75c836176c20790f395272fea5751d5118a1f3,624.8199999999987
79398ec300a98ccbff174417c21f7d10cf8ca355,422.985333333335
02b6e74fe69a6314e303a86e2f60f05253642b91,0.0
d3618029f7b5e57863eb98ee923dda9195ff9271,0.0
c8eaa079043f6bc1d2e56ee8166001ab47e0c5a9,399.49500000000006
5997cabc1880579e8c0917a0d0d65b3efeb5b8af,571.7430000000005
83ede0042bd676e88c540a9ba40ff1d337315abe,687.6766666666645
25fc96f010a921bdfa9ec126fc863bdf4450a64e,459.4226666666677
0b9915cf60d694a191bf0e5985bdcce88c717a93,449.47133333333323
db8f72a23cc47acf2e4ff639f1736dcdfd7587c4,379.4746666666656
e428faec8c38c58be9a2c743e993179e93f05c72,574.3123333333355
8870b3ddd49ba705aac6ffbc34111e0c6a575f73,1.369
6d9d37e1f2fd9ebc6cb4364d18d12a9784fca64e,386.29366666666783
05bd9c64fc2de7bcfe7034ffc9158ae97b60d395,0.0
17a8bac2695b6c7f1a1da6047b8214905571dfa1,444.7490000000018
31efd67380873784a4e9e9550ff31724d32c415c,0.0
54390b869833d8b37a1fa615f59f434c66ca26c7,0.0
e65bccee49d67dd766e7aa40f7f406d4a857d7de,411.7393333333335
64216812b215f1bf74a068ee99f16437fac70c60,506.57733333333505
bdf7ce25257a369a19e2e82709262c38014e98df,465.6623333333327
ab4b32e31fdb2c6019ab623d228250545eb4042a,461.95233333333135
f1b07a40a355d1395d5bd16a86704c193dd52cad,442.20633333333467
d37c568946df49d07c1e06da468c944621da18e3,401.11533333333233
a94262c9b36f46752a53b5b85e8b955dcf3693b7,2.9876666666666667
a7e6be70ac549dad68e3aa7fc2bdd6bf1afdfc2e,0.0
3e43a77006ee1a72879e89742eef299fc725d1cc,0.0
d117d8b9a83a8ee3724dcb6a0b094a14f31f5ab5,427.29833333333505
925a9af6d0d7a1e9bc96dde5731456b17f020ceb,484.5153333333333
47ec911940a1d2541c8cfad45b5cd27c58914098,0.0
ac50a039f7a966a5adda9576c7ed7d1a098bd657,0.0
1b93aa2f907848963cc30f40b3cfbebf8a43a655,414.25433333333336
24059b5472b438b57224d815e45a0680f04c7a11,629.0806666666685
73064d7e708ce112a49f5a3991f9e56fbf496ac3,522.8763333333353
96089ca802f12744c552e8d1e05a6759e76aa72e,584.4506666666649
5da5bd995b7d664f08a0596ab84693ca63b6cf09,402.1733333333346
b13d5d9d3187b3a37e0299c692b1f9ad6674c99d,424.9599999999987
df580026912f40174b5457b8cde102ec0d2715d6,483.3903333333329
c64fd1bd49697661df1233d715b52c01f261436a,521.7720000000002
124ff4de9facee975c49e5af377e8f440d57f4d7,586.6513333333344
0ace11546fb0a257b42f03ba33fe4d307b6c3e34,401.40499999999884
0f6969d3119c7c834c276970f2fc172753c890c7,0.0
a3d741bcccb4387aac7b373b31db0abcf2ebb2fb,501.3396666666688
3362fdc1e2d4447486bc1d4d824cfea6afccea90,478.48966666666473
ac596a2df61275aee0b6932c6fe496930985b668,557.8736666666672
162d2a90065624680dac6f7e85527b054dc0abd8,506.9060000000018
3aa25a71a81796f0c9a9206b6a259ac742c3819b,397.12766666666806
defe992150b54e9a4c10febb6781245f888efa1e,0.0
3c8c476bcdfba2f46340a18014b39b7075854877,446.31466666666677
e23ab280c1d99f3ff22409fcc0fdbddf8d368141,433.369666666665
c707449c9a462e09955303919bc5ad6ba3ea7778,0.0
0625569d3b161d959a6757ccb5290535ce8a55f4,592.0386666666676
374df5b3d2bbbad10f92910ca573d3bfd3667c31,0.0
3dc831f82e4cb4c7bc399e06278588a6b46226e1,0.0
d7caf8fc1d4d32bf9026afe653cc857777252d96,507.5700000000015
b413685f47b788685594c0af8d1ac5ceda545ad8,740.7699999999978
cd64f2ec6777d4ed1e1a7585b7bf5f16708383f9,0.0
5385805bbf6cf108b43ecea4510b2498c86e74bc,429.5850000000014
662d7bf6467abf0ffe35eede290313ce0663038f,0.0
cdb8d96a80974838b2406767f51d361d0eabf2bd,407.27900000000125
4ac750dd73d8b59d59a036c3f0e065b5c78fc7c2,581.6280000000003
cc2e89b14d8db0442ed883b53a3774c558e52f61,497.7556666666667
04729db333719febb7c7120e0119f8dd197c61b4,0.0
a89de412f6d615e09d68055a8aaa75906d41bf03,382.2016666666654
7582b8be7d08ba2aad55ac23927691582ca69abf,418.6696666666655
31a43a7ab88b979153d05f8c8a8b628f0fa0e6c1,460.10533333333336
afcd86b28e842dae9b873d48230cbb0d870856e0,484.31533333333306
a81a2458728867df77772244b3f1dcba2fbc26e0,0.0
fb27f0ffda38bd9681ca4954534216fc39699a32,745.3920000000024
6f4a6c66def8107750f574cf27d6369e51d583e4,0.0
934f807de2ddc30fbb9544c2574865911ebdfea5,0.0
20f52731778a61d7bed5690a1b5fd80298ec7046,0.0
8c498ad6e5e18416a465a0c92142b3311c9ceb47,0.0
a6dd1e3043575c8d2a02bfe0058a34dcc71bc699,482.6286666666668
9b995817cee961e9f67ab8d55aef87cb32237fdc,394.1393333333346
36f2a215ffbd491d59111436a638774a92cced37,419.5766666666651
c519c60611edb3740f45f5b96c221c7c8c094f04,0.0
2322c4f7748f5904fd406fee42c62e0d4c82266a,0.0
cc3a7ed175e7d3d30fca74446a5659d94a7fa1cc,370.11900000000156
60f6a2f28b3975af12fdf11db75714cc7410b23a,520.7270000000003
24c8adf171c226b0523a8bbbd8241bc950fc7531,0.0
787923a4e2e71576638dd66b8d72647176600721,430.51800000000145
f3e2861a8d231c2e8f34e85cab7f719e59cb7c38,466.6083333333317
a1c157beabb691d3a11382fb5a2874769b34c117,497.6173333333316
54ba1b68e85babe776e85b177b6faf38dda81362,569.7663333333354
3e3d8e1424d2ed4f07780dbf24cb56f5244b5114,443.6216666666654
9cfea3d7ab3f7ec03e212e0e29597d9cf601f7b6,0.0
a6a2667e119cce33db7af1a93e1c23466571bb0a,0.0
20fde5cd21bd1c2d18534ee54fd21c0ca40fd890,422.22099999999847
34398c23634827eb300767366ab18a1ee3e877c8,576.7526666666689
ddca46235b8cd26508672d78bd7e4909f17fe177,604.214333333332
a7ffa2064cdf6cf0dcf5b46d555d6f56ffe834e3,568.6206666666659
cb593ada31bea4696a49205a102ae7361a942f4a,0.0
f3540a6608420ab248c19254fea9df43e62b4b7a,424.75166666666547
635143cb6d4f6f0304e66f39e2a278a3d5690370,0.0
dc8dcba23075bb518f802dc9107573261322812b,449.9086666666655
ebbecfb891abade532e70a5a850a56ea80abdc2a,530.8680000000003
33d915b517c8c9390781e85c75c8c7aecb2e4ec2,473.7266666666649
8d1afd074097cabe2cb951832b265e066dad5b7f,475.14000000000186
72b5f859b51b5a016061c22e4fa3ef3133b1e7be,477.5579999999984
6060a50502881ecb684469d4f8a46233ec36f59c,557.5330000000001
6b58d71dfb16c6a4c4e86791a94e22180ecdbc45,429.9943333333323
0b0033664f0a5a2e45a7173fb9865d68c8f79423,449.11066666666807
30d2c8a64ff6695964b37df7da2af22917f7c476,395.5126666666679
5ba04983be91262e90403af659cc4b4c773eebef,0.0
066459a2b7e5ca30b3f08577ea978f962d87e031,503.8849999999998
de57c76d613f633f2c6941461db7791490625c23,362.60799999999995
0cf53c766a7fa7c15a43082ab6cd4a68886ad428,423.6783333333318
fbfa99d440f64a13c715b66066109cb5129ab303,647.8043333333319
5cff5782910c4dfddba9af13cc60455a890536b8,1.7833333333333334
5dcb3af05c40a006166646144afbb0f5f1ccc10f,484.7363333333327
360a3bffba0ddd93fa92544f862a46e6f00018ff,376.7353333333348
db5229fdc260f8bc4e08c247cea478b97e83c272,438.11499999999864
7548fbd99be843d65f39c73e6db12d5af035809f,429.97733333333196
07b2de47daa323e44371d743b035ff361445eb4c,587.0053333333327
b042ba76807928d86d57e8615b43f5a86f5b35ef,407.4166666666677
c978b0d6a3a97d56460af194885dade4af12dbfb,0.0
0409b87c1912bd0564bea3bc06855f6d4c50f333,0.0
51c03d24afc10fbc1934ec0a4ad0c64a14fcd790,0.0
f6571d4e67022ab565978a565be0ba739486fc73,688.5746666666649
f57fafb2677b7d283e37dfc7aabd9fcb2f13a447,435.9653333333321
0a5d101ddc4c5efaf3901f3522b800caf5e1b2f1,404.71866666666534
1272673bbc754cb59691d0aa97ac5909cd1c4d66,732.5333333333347
9a03ac3b62daed4d18c63c360be2207d9e575598,435.53766666666826
e16d3645717f3febf06bce2962ef8f5d48f526bc,410.38166666666797
8609d64c783ff46d20d542df0d349c06e17c382d,584.0666666666687
d7ea1ee6904bb7bf789f19332573ec6c4e2b6c73,387.76966666666783
2ec37d0fcbc0109e74f2ecef59b1afe42d9f1ff8,525.167666666667
67f12da461bb6ee7384b8fafcc0129fd19531541,479.48333333333335
6b480bdc8aec1f47a57648d45e4f9818b68b4478,0.0
162512fbf0df14c1db7ac7fdac3ed9fbd2013dc1,386.20666666666693
cdab678512bd154a8a4672dd698e73abc6f901e7,464.60300000000086
495f199848ccaa0fbbcccd3d3db1cbb86ffffa9c,535.8589999999978
2c309521d3066ae6763c95ba6e520deb5ec0ed09,405.10700000000105
02fe00f34735e6bf7dd643fce6a891cac7f634ed,403.0753333333319
149a8ca3a4f8e96affdf97e046c78875b216d220,0.0
5fea6828e1a95eae31344da0c8394c987dc55d8d,482.7420000000015
579f5884cdc023d6c80cc63972806d57eb953063,653.2973333333333
a7feb586cdd9251110af6b2d2a1d77510d2d534c,0.0
a314bfb2a56f0725ffe2202a6f3dcc1038152a76,459.10000000000167
78f54ec3c6a37f22bb59505ef43a9a178e911878,418.5503333333351
92edf9f4de6d60ca595a4ad31024ed823e98782e,0.0
faaabaff23fe50473c9b995c71e34a22cc0dc4e2,426.91966666666787
552c3cfb65be8617111b217ad5377523bc7ddf3d,488.8653333333339
bdc3e83da18c86e15d8f1f1856efc2b571bd34ce,467.30400000000003
a4e415495c2789c7b9a7ab8f523b73f3166838e6,423.9543333333332
e25c7df5c702c46088b99835a179ba2e705133ea,519.161
4bc7a9a7174637f08ae9c511dd17f11528ebd49b,527.2816666666663
d980004f6a0e8a24117ef1b1fabf84b5c093fb8b,524.4863333333332
4d81c5700b14b51c6ca1cfd83d9c2ee7d91053f1,0.0
bf2a728f4872cc96ead936dcf106f91964340849,513.7800000000004
e8715ab548895775ce0af1f793d5185f15953d1e,566.1286666666648
8c4983f135de0802e5e869ede5f541621ba6c97d,476.9670000000008
d45e04de53e10ce0118962d6ab64c2a6770730c0,0.0
ae65624d50d4b36411766d8ce03ba1340a55739e,512.6283333333334
497715ecd77bf14f621dfca349918e7ed917f1f0,476.21466666666595
a234715f576e18f73b0d4f1754c0fd323d1ee4df,0.0
9c7fabc1eb97910dda1591b5aae0f68f9d757c2d,0.0
37bc7b7c88e2b2cd23f98dc9062bf4608427d442,442.82133333333184
852fbf142237674d0e78668d1fc6893e8af2a97b,0.0
769e7c7c730332f5e9f33e725f70b2f26e164ad4,0.0
24d5cc47dfa95383c95e76c837df2446bcf395a8,467.6833333333349
f77bbaacee8755ba703be00c47aa4978e09a6ab6,522.035
053649104ffe27c9fc02e5f053d7926df0b1ed24,0.0
5844b77a90afe4e9f57967726ba890100878368d,381.9586666666652
0fb30a540c803c5d59778d8c5bb09768e43abbf4,437.760333333335
5a3a810388d599da75d15261da196faf008e48a5,515.4793333333334
62acd626b8a1a78eaf5ac26a6851698367b3caad,487.23666666666475
72579ab3a6ca41b79e667b5a4c1d59932cc4a5a6,0.0
05931254918747169bf7611b0562b8602f274df4,772.9593333333363
2a180be345180496f566aa905fd2201ce2fece46,0.0
adb730a3f3ca4743333d349dba6f39aa326c019e,448.1846666666652
e59389da1c73ebc46c1260f6487a2c809b578b34,0.0
5a7939127ebf0450f17af23099d5f5c6966fb040,630.3193333333346
0d4a5852354f52925bf5b3a02e575ee24492f9e6,718.175333333331
4b774d2de3bbfe80b1d8c65f102a39f52799e287,0.0
94c7081b35395da2ab3f58aa2bd14d5b2768054c,0.0
472437e5000fc420e3a78d7dd945ce1039e4dbf6,0.0
435f5502f83abb1299c59748186d95ccf2936a63,481.7900000000009
1c13564375f10bf1d3112f4acfc3f3faaad2d6b1,502.9553333333315
9c25a23b9465112d417bb0f8e3c8a6ada20ef664,576.9253333333331
21b50f1fc85a96975ce44ae9977699c449d43f7d,0.0
8be1fae8538bfa758989428f14addd8fa62ea35d,0.0
27ba7a7c485b2e4997a0dfd0056c6d92bca3b9b7,600.3429999999978
3674ac41acf38dbf065fbf758cba739ae3395c6a,416.8813333333347
051351b2b353dfd83dc5e419fa78e3f8414acbe9,420.0509999999989
